Gene	CTL_7	CTL_9	SLE_13	SLE_14	sh7278_1	sh7278_2	shNC_1	shNC_2	Symbol	Chr	GeneType	Description
ENSG00000137699.16	0.0	0.0	0.0	0.0	0.02	0.01	0.02	0.03	TRIM29	chr11	protein_coding	tripartite motif containing 29
ENSG00000256947.1	0.18	0.1	0.0	0.0	0.0	0.0	0.05	0.0	RP11-64D24.2	chr11	antisense	--
ENSG00000107537.13	2.68	1.65	0.95	2.66	1.61	1.9	1.44	1.73	PHYH	chr10	protein_coding	phytanoyl-CoA 2-hydroxylase
ENSG00000212521.1	0.0	0.0	0.0	0.0	0.0	0.19	0.0	0.0	RNU6-918P	chr9	snRNA	RNA, U6 small nuclear 918, pseudogene
ENSG00000096060.14	4.81	7.53	21.74	13.29	5.08	5.95	5.97	6.27	FKBP5	chr6	protein_coding	FK506 binding protein 5
ENSG00000214888.2	0.0	0.02	0.02	0.08	0.0	0.0	0.02	0.0	XXyac-YM21GA2.7	chr9	antisense	--
ENSG00000188985.6	0.0	0.0	0.0	0.0	0.55	0.42	0.71	0.72	DHFRP1	chr18	processed_pseudogene	dihydrofolate reductase pseudogene 1
ENSG00000139579.12	9.72	7.8	5.59	13.27	62.09	64.03	59.94	61.47	NABP2	chr12	protein_coding	nucleic acid binding protein 2
ENSG00000259421.1	0.42	0.3	0.32	0.32	0.0	0.0	0.0	0.0	CTA-150C2.20	chr22	unprocessed_pseudogene	--
ENSG00000277229.1	0.11	0.18	0.12	0.0	0.0	0.0	0.03	0.0	RP11-355N15.3	chr15	sense_intronic	--
ENSG00000254651.1	0.0	0.0	0.0	0.0	0.04	0.0	0.04	0.0	RP11-430H10.3	chr11	lincRNA	--
ENSG00000262380.1	0.58	1.15	1.7	0.11	0.16	0.16	0.21	0.11	CTB-193M12.3	chr16	sense_intronic	--
ENSG00000187959.9	0.0	0.0	0.08	0.0	0.07	0.05	0.04	0.04	CPSF4L	chr17	protein_coding	cleavage and polyadenylation specific factor 4-like
ENSG00000257640.1	0.0	0.0	0.08	0.05	0.0	0.0	0.0	0.0	RP11-570L15.2	chr2	antisense	--
ENSG00000280392.1	0.0	0.01	0.02	0.02	0.03	0.07	0.05	0.02	RP11-357N13.6	chr16	TEC	--
ENSG00000265049.1	0.0	0.42	0.0	0.0	0.0	0.0	0.23	0.0	AC009480.1	chr2	miRNA	--
ENSG00000106066.13	45.55	34.75	22.42	55.83	10.52	12.49	9.82	12.55	CPVL	chr7	protein_coding	carboxypeptidase, vitellogenic-like
ENSG00000104044.15	0.0	0.0	0.0	0.01	0.04	0.12	0.1	0.05	OCA2	chr15	protein_coding	oculocutaneous albinism II
ENSG00000076067.11	0.98	0.96	0.8	0.97	1.81	1.7	2.29	1.77	RBMS2	chr12	protein_coding	RNA binding motif, single stranded interacting protein 2
ENSG00000272763.1	0.51	0.35	0.03	0.67	0.07	0.01	0.01	0.0	RP11-357H14.17	chr17	lincRNA	--
ENSG00000196295.11	4.02	3.78	4.31	4.88	0.75	0.97	1.02	1.07	AC005154.6	chr7	processed_transcript	--
ENSG00000236785.1	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	AC007248.7	chr2	processed_pseudogene	--
ENSG00000261832.4	23.92	30.33	31.08	24.25	14.41	11.9	14.87	13.86	CLN3	chr16	protein_coding	ceroid-lipofuscinosis, neuronal 3
ENSG00000168348.3	0.0	0.0	0.0	0.01	0.69	0.61	0.44	0.65	INSM2	chr14	protein_coding	insulinoma-associated 2
ENSG00000255142.1	0.13	0.14	0.43	0.58	0.44	0.35	0.29	0.5	AP006621.6	chr11	lincRNA	--
ENSG00000279568.1	0.12	0.29	0.07	0.14	0.19	0.05	0.2	0.05	RP11-20I23.5	chr16	TEC	--
ENSG00000234575.1	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	CTSLP8	chr9	unprocessed_pseudogene	cathepsin L pseudogene 8
ENSG00000250053.1	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	RARRES2P4	chr4	processed_pseudogene	retinoic acid receptor responder (tazarotene induced) 2 pseudogene 4
ENSG00000138279.15	26.89	11.46	17.76	34.99	23.08	25.77	23.3	25.53	ANXA7	chr10	protein_coding	annexin A7
ENSG00000120055.7	0.17	0.11	0.08	0.09	0.7	1.25	0.85	1.0	C10orf95	chr10	lincRNA	chromosome 10 open reading frame 95
ENSG00000064932.15	11.11	10.72	39.11	18.41	11.16	9.22	10.59	9.31	SBNO2	chr19	protein_coding	strawberry notch homolog 2 (Drosophila)
ENSG00000177674.15	63.37	105.91	178.85	91.98	11.0	8.8	9.19	10.03	AGTRAP	chr1	protein_coding	angiotensin II receptor-associated protein
ENSG00000248971.2	0.08	0.03	0.11	0.06	0.35	0.43	0.44	0.3	KRT8P46	chr4	processed_pseudogene	keratin 8 pseudogene 46
ENSG00000046604.12	0.15	0.31	0.43	0.13	7.15	8.9	8.86	8.97	DSG2	chr18	protein_coding	desmoglein 2
ENSG00000227728.2	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	RP11-690C23.4	chr1	unprocessed_pseudogene	--
ENSG00000258757.1	0.0	0.0	0.14	0.0	0.5	0.44	0.32	0.2	RP11-841O20.2	chr14	antisense	--
ENSG00000186628.12	0.03	0.08	0.06	0.03	0.01	0.04	0.03	0.02	FSD2	chr15	protein_coding	fibronectin type III and SPRY domain containing 2
ENSG00000213925.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	NPM1P33	chr2	processed_pseudogene	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 33
ENSG00000188725.7	4.86	1.93	1.85	7.89	13.69	17.82	15.53	16.85	SMIM15	chr5	protein_coding	small integral membrane protein 15
ENSG00000102760.12	25.65	15.82	23.47	24.58	17.74	20.65	19.02	19.59	RGCC	chr13	protein_coding	regulator of cell cycle
ENSG00000275936.1	0.16	0.11	0.06	0.12	0.03	0.06	0.03	0.04	RP1-278C19.8	chr12	antisense	--
ENSG00000011028.13	0.21	0.15	0.16	0.42	1.95	1.49	1.85	1.62	MRC2	chr17	protein_coding	mannose receptor, C type 2
ENSG00000242829.1	1.04	1.11	0.94	0.71	0.12	0.0	0.0	0.0	RPS26P21	chr3	processed_pseudogene	ribosomal protein S26 pseudogene 21
ENSG00000243978.8	0.0	0.0	0.0	0.0	0.02	0.01	0.01	0.01	RGAG1	chrX	protein_coding	retrotransposon gag domain containing 1
ENSG00000218632.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	RPL7P28	chr6	processed_pseudogene	ribosomal protein L7 pseudogene 28
ENSG00000259687.1	0.15	0.11	0.51	0.19	0.06	0.11	0.06	0.2	LINC01220	chr14	lincRNA	long intergenic non-protein coding RNA 1220
ENSG00000122378.13	1.18	1.4	0.48	0.62	6.06	6.91	6.18	6.33	FAM213A	chr10	protein_coding	family with sequence similarity 213, member A
ENSG00000252202.1	1.13	2.01	0.85	0.28	0.0	0.0	0.0	0.0	Y_RNA	chr5	misc_RNA	--
ENSG00000175591.11	2.07	1.4	0.7	2.5	0.01	0.0	0.0	0.0	P2RY2	chr11	protein_coding	purinergic receptor P2Y, G-protein coupled, 2
ENSG00000263924.1	1.25	1.11	1.52	0.0	0.24	0.0	0.0	0.0	RP11-210K20.2	chr18	antisense	--
ENSG00000176542.9	1.39	0.46	0.6	1.9	1.94	2.47	2.69	2.61	KIAA2018	chr3	protein_coding	KIAA2018
ENSG00000133313.14	15.72	12.55	6.47	15.43	20.19	17.39	20.33	19.82	CNDP2	chr18	protein_coding	CNDP dipeptidase 2 (metallopeptidase M20 family)
ENSG00000128915.11	2.65	1.16	0.55	2.22	5.37	7.23	6.9	7.16	ICE2	chr15	protein_coding	interactor of little elongation complex ELL subunit 2
ENSG00000123505.14	15.15	6.17	5.68	14.5	42.01	53.05	43.96	47.63	AMD1	chr6	protein_coding	adenosylmethionine decarboxylase 1
ENSG00000246334.2	0.0	0.0	0.0	0.04	0.06	0.09	0.03	0.09	PRR7-AS1	chr5	antisense	PRR7 antisense RNA 1
ENSG00000261268.1	0.0	0.0	0.11	0.0	0.0	0.0	0.0	0.0	RP11-308D13.3	chr4	lincRNA	--
ENSG00000256995.6	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	RP11-114G22.1	chr12	lincRNA	--
ENSG00000158552.12	21.53	30.21	30.09	20.52	14.57	13.36	13.32	13.41	ZFAND2B	chr2	protein_coding	zinc finger, AN1-type domain 2B
ENSG00000264176.1	0.0	0.0	0.0	0.05	0.0	0.08	0.08	0.28	MAGOH2P	chr17	transcribed_processed_pseudogene	mago-nashi homolog 2, pseudogene
ENSG00000240291.1	5.04	3.66	1.32	3.28	1.25	1.21	1.18	1.13	RP11-499P20.2	chr10	antisense	--
ENSG00000167971.15	0.07	0.06	0.06	0.03	2.59	1.87	2.42	2.0	CASKIN1	chr16	protein_coding	CASK interacting protein 1
ENSG00000155970.11	0.18	0.13	0.04	0.1	0.56	0.7	0.7	0.77	MICU3	chr8	protein_coding	mitochondrial calcium uptake family, member 3
ENSG00000163156.11	17.81	24.49	28.71	15.92	11.58	10.49	12.6	11.42	SCNM1	chr1	protein_coding	sodium channel modifier 1
ENSG00000198643.6	0.03	0.32	0.12	0.0	0.0	0.0	0.0	0.07	FAM3D	chr3	protein_coding	family with sequence similarity 3, member D
ENSG00000225602.5	0.0	0.0	0.0	0.0	0.15	0.25	0.15	0.12	MTOR-AS1	chr1	antisense	MTOR antisense RNA 1
ENSG00000183439.6	0.48	0.34	0.05	0.83	0.07	0.06	0.17	0.07	TRIM61	chr4	protein_coding	tripartite motif containing 61
ENSG00000235665.5	0.05	0.0	0.0	0.01	0.0	0.0	0.0	0.0	LINC00298	chr2	lincRNA	long intergenic non-protein coding RNA 298
ENSG00000259755.1	0.05	0.21	0.11	0.11	0.0	0.08	0.0	0.04	RP11-505E24.2	chr15	antisense	--
ENSG00000269097.1	0.0	0.15	0.0	0.0	0.49	0.21	0.47	0.15	AC003682.17	chr19	processed_pseudogene	--
ENSG00000204099.11	0.23	0.05	0.16	0.28	0.0	0.01	0.0	0.0	NEU4	chr2	protein_coding	sialidase 4
ENSG00000248780.1	0.0	0.06	0.75	0.09	0.0	0.0	0.0	0.0	RP11-632F7.1	chr4	processed_pseudogene	--
ENSG00000107882.11	2.61	2.2	1.6	2.1	4.84	3.65	5.14	4.26	SUFU	chr10	protein_coding	suppressor of fused homolog (Drosophila)
ENSG00000102226.9	9.05	9.2	5.31	8.21	39.0	32.01	38.95	35.87	USP11	chrX	protein_coding	ubiquitin specific peptidase 11
ENSG00000272644.1	1.99	3.3	1.52	1.14	0.23	0.6	0.64	0.75	RP11-33O4.1	chr2	lincRNA	--
ENSG00000259762.1	0.0	0.08	0.0	0.0	0.04	0.04	0.04	0.0	RP11-158M2.4	chr15	antisense	--
ENSG00000256013.1	0.07	0.0	0.15	0.0	0.0	0.0	0.0	0.0	RP11-27M24.1	chr16	antisense	--
ENSG00000114268.11	4.39	4.59	19.84	6.02	3.27	2.76	3.0	2.77	PFKFB4	chr3	protein_coding	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4
ENSG00000205856.3	0.0	0.0	0.06	0.12	0.06	0.0	0.02	0.08	C22orf42	chr22	protein_coding	chromosome 22 open reading frame 42
ENSG00000271806.1	0.11	0.36	0.74	0.1	0.02	0.03	0.04	0.01	RP5-892K4.1	chr1	antisense	--
ENSG00000215481.8	0.52	0.67	0.53	1.04	0.4	0.27	0.28	0.38	BCRP3	chr22	transcribed_unprocessed_pseudogene	breakpoint cluster region pseudogene 3
ENSG00000258072.1	0.0	0.0	0.0	0.0	0.55	0.84	0.52	0.55	RP11-554D14.2	chr12	processed_pseudogene	--
ENSG00000081923.10	0.05	0.13	0.02	0.03	0.0	0.02	0.01	0.0	ATP8B1	chr18	protein_coding	ATPase, aminophospholipid transporter, class I, type 8B, member 1
ENSG00000232104.3	0.54	0.68	0.25	1.03	0.17	0.24	0.23	0.27	RFX3-AS1	chr9	lincRNA	RFX3 antisense RNA 1
ENSG00000205111.8	0.0	0.0	0.0	0.0	0.12	0.13	0.07	0.05	CDKL4	chr2	protein_coding	cyclin-dependent kinase-like 4
ENSG00000235213.1	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	OR6E1P	chr14	unprocessed_pseudogene	olfactory receptor, family 6, subfamily E, member 1 pseudogene
ENSG00000270714.1	0.32	0.17	0.18	0.0	0.0	0.09	0.0	0.0	MINOS1P2	chr17	processed_pseudogene	mitochondrial inner membrane organizing system 1 pseudogene 2
ENSG00000221817.9	2.53	1.77	0.96	2.39	0.33	0.35	0.45	0.35	PPP3CB-AS1	chr10	processed_transcript	PPP3CB antisense RNA 1 (head to head)
ENSG00000265648.2	0.26	0.14	0.14	0.1	0.0	0.0	0.0	0.0	RN7SL279P	chr16	misc_RNA	RNA, 7SL, cytoplasmic 279, pseudogene
ENSG00000250751.1	0.13	0.07	0.0	0.0	0.61	0.41	0.47	0.55	RP11-613C6.2	chr17	antisense	--
ENSG00000278356.1	2.86	3.73	2.68	1.74	1.18	0.86	1.01	1.19	RP11-372B4.3	chr12	sense_intronic	--
ENSG00000090621.13	38.48	31.96	15.89	26.82	65.58	63.62	71.03	66.99	PABPC4	chr1	protein_coding	poly(A) binding protein, cytoplasmic 4 (inducible form)
ENSG00000266598.1	0.14	0.07	0.08	0.05	0.0	0.0	0.0	0.05	RP11-583F2.5	chr17	antisense	--
ENSG00000152359.14	3.72	1.72	1.52	3.06	6.0	7.83	5.76	6.47	POC5	chr5	protein_coding	POC5 centriolar protein
ENSG00000103707.9	3.58	2.25	2.72	3.08	7.8	8.19	8.28	8.17	MTFMT	chr15	protein_coding	mitochondrial methionyl-tRNA formyltransferase
ENSG00000135451.12	0.23	0.27	0.82	2.64	15.61	13.87	15.17	12.97	TROAP	chr12	protein_coding	trophinin associated protein
ENSG00000231534.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	FBXO36-IT1	chr2	sense_intronic	FBXO36 intronic transcript 1
ENSG00000212933.1	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.0	KRTAP12-4	chr21	protein_coding	keratin associated protein 12-4
ENSG00000156876.9	0.78	0.35	0.37	1.16	2.53	3.75	3.37	4.0	SASS6	chr1	protein_coding	spindle assembly 6 homolog (C. elegans)
ENSG00000085063.14	7.94	6.46	9.32	15.99	28.79	32.69	27.85	28.91	CD59	chr11	protein_coding	CD59 molecule, complement regulatory protein
ENSG00000273181.1	0.0	0.0	0.2	0.0	0.03	0.13	0.0	0.09	RP11-778D9.13	chr3	lincRNA	--
ENSG00000139508.14	8.03	4.17	4.94	7.08	5.1	5.87	5.31	5.56	SLC46A3	chr13	protein_coding	solute carrier family 46, member 3
ENSG00000273882.1	0.0	3.96	1.57	0.35	0.0	0.0	0.0	0.0	MIR8066	chr4	miRNA	microRNA 8066
ENSG00000070756.13	460.07	273.04	240.58	399.05	193.45	205.5	224.48	216.18	PABPC1	chr8	protein_coding	poly(A) binding protein, cytoplasmic 1
ENSG00000241313.2	0.06	0.02	0.0	0.02	0.0	0.0	0.0	0.0	WWTR1-AS1	chr3	antisense	WWTR1 antisense RNA 1
ENSG00000244313.3	0.87	1.47	0.9	0.16	1.16	0.79	1.01	1.04	RP11-425L10.1	chr11	processed_pseudogene	--
ENSG00000265478.2	0.26	0.0	0.08	0.11	0.29	0.4	0.13	0.26	CTD-2145A24.5	chr17	lincRNA	--
ENSG00000254685.6	1.13	0.41	0.62	1.29	2.66	3.32	2.67	3.34	FPGT	chr1	protein_coding	fucose-1-phosphate guanylyltransferase
ENSG00000226869.6	0.0	0.0	0.02	0.01	0.03	0.02	0.03	0.03	LHFPL3-AS1	chr7	processed_transcript	LHFPL3 antisense RNA 1
ENSG00000166902.4	21.14	15.43	11.5	31.29	84.21	81.7	81.1	85.15	MRPL16	chr11	protein_coding	mitochondrial ribosomal protein L16
ENSG00000144485.10	1.64	2.32	0.92	2.01	18.93	17.95	15.16	17.82	HES6	chr2	protein_coding	hes family bHLH transcription factor 6
ENSG00000095059.15	26.37	32.59	20.4	22.63	87.73	80.85	85.73	82.29	DHPS	chr19	protein_coding	deoxyhypusine synthase
ENSG00000233438.1	0.0	0.0	0.0	0.0	0.03	0.0	0.05	0.0	AC109829.1	chr2	protein_coding	--
ENSG00000177058.11	2.15	1.15	0.61	2.41	5.43	6.76	5.19	6.48	SLC38A9	chr5	protein_coding	solute carrier family 38, member 9
ENSG00000142444.6	4.1	3.36	2.66	4.91	18.16	19.58	18.35	19.19	C19orf52	chr19	protein_coding	chromosome 19 open reading frame 52
ENSG00000125648.14	4.12	3.44	1.21	4.38	13.94	12.21	15.06	12.47	SLC25A23	chr19	protein_coding	solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23
ENSG00000153446.15	0.0	0.0	0.0	0.0	1.48	1.78	1.74	1.82	C16orf89	chr16	protein_coding	chromosome 16 open reading frame 89
ENSG00000229334.1	0.0	0.0	0.0	0.06	0.15	0.22	0.24	0.18	AC046143.3	chr3	antisense	--
ENSG00000221821.3	15.57	14.42	12.57	13.66	8.2	9.17	7.56	7.79	C6orf226	chr6	protein_coding	chromosome 6 open reading frame 226
ENSG00000278698.1	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	RP11-282A11.3	chr13	lincRNA	--
ENSG00000139620.12	12.86	8.53	4.26	11.97	21.21	20.7	19.53	19.91	KANSL2	chr12	protein_coding	KAT8 regulatory NSL complex subunit 2
ENSG00000227742.1	0.0	0.0	0.0	0.0	0.02	0.0	0.02	0.0	CALR4P	chr1	unitary_pseudogene	calreticulin 4, pseudogene
ENSG00000248265.1	0.01	0.0	0.02	0.01	0.08	0.11	0.15	0.13	FLJ12825	chr12	lincRNA	--
ENSG00000264808.1	0.05	0.25	0.0	0.0	0.41	0.44	0.63	0.64	RP11-802D6.1	chr17	antisense	--
ENSG00000162385.10	29.89	20.44	21.48	45.63	122.83	144.98	118.27	134.64	MAGOH	chr1	protein_coding	mago-nashi homolog, proliferation-associated (Drosophila)
ENSG00000263280.1	0.05	0.06	0.0	0.0	0.06	0.0	0.03	0.09	LA16c-325D7.2	chr16	lincRNA	--
ENSG00000236018.2	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	RP4-814D15.1	chr7	processed_pseudogene	--
ENSG00000203942.4	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	C10orf62	chr10	protein_coding	chromosome 10 open reading frame 62
ENSG00000157869.14	6.55	2.52	2.45	6.6	11.33	13.59	11.23	12.65	RAB28	chr4	protein_coding	RAB28, member RAS oncogene family
ENSG00000100300.17	115.6	195.66	358.46	145.06	0.09	0.08	0.09	0.17	TSPO	chr22	protein_coding	translocator protein (18kDa)
ENSG00000119688.20	7.88	5.52	3.41	7.0	7.99	8.02	7.69	7.72	ABCD4	chr14	protein_coding	ATP-binding cassette, sub-family D (ALD), member 4
ENSG00000164659.14	0.42	0.18	0.11	0.3	1.35	1.63	1.5	1.77	KIAA1324L	chr7	protein_coding	KIAA1324-like
ENSG00000232114.1	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	AC018693.5	chr2	processed_pseudogene	--
ENSG00000198883.11	0.15	0.26	0.07	0.09	0.04	0.01	0.0	0.06	PNMA5	chrX	protein_coding	paraneoplastic Ma antigen family member 5
ENSG00000184677.16	6.48	4.83	2.73	3.43	5.95	5.82	6.46	5.66	ZBTB40	chr1	protein_coding	zinc finger and BTB domain containing 40
ENSG00000233006.6	0.45	0.55	0.14	0.09	0.6	0.49	0.36	0.38	AC034220.3	chr5	processed_transcript	--
ENSG00000255136.2	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	CTD-2562J17.4	chr11	lincRNA	--
ENSG00000197321.14	2.0	1.27	4.73	2.42	1.35	1.45	1.65	1.39	SVIL	chr10	protein_coding	supervillin
ENSG00000259594.5	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	CTD-2034I4.2	chr15	lincRNA	--
ENSG00000220575.7	0.04	0.0	0.02	0.01	0.02	0.0	0.01	0.01	HTR5A-AS1	chr7	antisense	HTR5A antisense RNA 1
ENSG00000269815.1	0.73	1.0	1.47	0.98	0.21	0.2	0.29	0.46	CTD-2278I10.4	chr19	sense_intronic	--
ENSG00000258765.1	0.49	0.72	0.14	0.51	0.0	0.1	0.11	0.1	RP11-692C24.2	chr15	lincRNA	--
ENSG00000198276.13	13.38	14.19	8.32	12.0	22.2	21.47	20.47	21.18	UCKL1	chr20	protein_coding	uridine-cytidine kinase 1-like 1
ENSG00000273004.1	0.19	0.21	0.27	0.29	0.38	0.58	1.0	0.38	GS1-279B7.2	chr1	lincRNA	--
ENSG00000255513.1	4.65	1.32	1.16	2.96	6.13	5.89	5.47	5.55	AC005363.9	chr16	transcribed_processed_pseudogene	--
ENSG00000242696.3	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	RN7SL40P	chr2	misc_RNA	RNA, 7SL, cytoplasmic 40, pseudogene
ENSG00000211955.2	2.02	1.08	21.68	5.45	1.34	1.23	1.5	1.93	IGHV3-33	chr14	IG_V_gene	immunoglobulin heavy variable 3-33
ENSG00000070476.14	7.44	5.73	9.97	6.18	5.94	5.64	6.8	6.76	ZXDC	chr3	protein_coding	ZXD family zinc finger C
ENSG00000281046.1	0.4	1.56	1.2	0.9	0.0	0.07	0.0	0.0	Metazoa_SRP	chr2	misc_RNA	--
ENSG00000279202.1	0.29	0.94	0.71	0.19	0.02	0.01	0.0	0.03	CTA-113A6.1	chr16	TEC	--
ENSG00000266389.1	0.99	0.58	1.12	1.16	1.08	0.98	0.67	0.78	CTB-41I6.1	chr17	lincRNA	--
ENSG00000134086.7	11.7	8.89	5.29	13.52	37.18	38.44	42.6	37.97	VHL	chr3	protein_coding	von Hippel-Lindau tumor suppressor, E3 ubiquitin protein ligase
ENSG00000237278.2	0.0	0.0	0.0	0.0	0.01	0.04	0.04	0.13	RLIMP2	chr1	processed_pseudogene	ring finger protein, LIM domain interacting pseudogene 2
ENSG00000261058.1	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	RP11-252E2.2	chr16	lincRNA	--
ENSG00000203930.10	0.0	0.05	0.03	0.0	0.02	0.08	0.05	0.0	LINC00632	chrX	lincRNA	long intergenic non-protein coding RNA 632
ENSG00000233036.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	KRTAP8-2P	chr21	unprocessed_pseudogene	keratin associated protein 8-2, pseudogene
ENSG00000274911.1	0.0	0.0	0.06	0.08	3.12	3.58	3.54	3.06	RP11-12A20.7	chr9	unprocessed_pseudogene	--
ENSG00000280000.1	0.02	0.0	0.0	0.02	0.04	0.02	0.04	0.02	RP11-509E10.3	chr16	TEC	--
ENSG00000155636.14	4.03	2.29	1.57	5.0	5.12	5.85	4.63	5.35	RBM45	chr2	protein_coding	RNA binding motif protein 45
ENSG00000259232.2	0.37	0.91	0.41	0.09	0.14	0.13	0.14	0.1	RP11-349G13.1	chr15	processed_pseudogene	--
ENSG00000233148.2	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	SYF2P2	chr9	processed_pseudogene	SYF2 pre-mRNA-splicing factor pseudogene 2
ENSG00000222578.1	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.0	RNA5SP345	chr11	rRNA	RNA, 5S ribosomal pseudogene 345
ENSG00000137460.8	0.06	0.16	0.16	0.11	0.58	0.46	0.52	0.47	FHDC1	chr4	protein_coding	FH2 domain containing 1
ENSG00000235159.1	0.0	0.0	0.05	0.09	0.07	0.05	0.02	0.03	RP6-109B7.4	chr22	lincRNA	--
ENSG00000256616.3	0.0	0.0	0.0	0.0	0.02	0.01	0.04	0.02	RP11-815J4.6	chr18	transcribed_processed_pseudogene	--
ENSG00000272112.1	3.17	4.26	5.12	1.66	0.31	0.49	0.48	0.6	CTB-113P19.5	chr5	lincRNA	--
ENSG00000258677.2	0.89	0.35	0.84	2.5	6.07	7.62	4.57	5.91	RP11-463D19.2	chr8	protein_coding	--
ENSG00000233614.6	2.27	1.14	1.04	0.11	0.11	0.14	0.18	0.1	DDX11L10	chr16	transcribed_unprocessed_pseudogene	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11 like 10
ENSG00000279050.1	0.03	0.05	0.02	0.02	0.0	0.06	0.02	0.01	PWAR1	chr15	TEC	Prader Willi/Angelman region RNA 1
ENSG00000258240.5	0.06	0.0	0.0	0.05	0.0	0.03	0.07	0.1	RP1-46F2.3	chr12	lincRNA	--
ENSG00000256349.1	1.96	1.44	0.7	1.29	5.3	4.39	5.5	5.19	CTD-3074O7.11	chr11	protein_coding	--
ENSG00000264292.1	0.0	0.0	0.0	0.0	0.26	0.24	0.52	0.0	MIR2467	chr2	miRNA	microRNA 2467
ENSG00000008441.16	0.5	0.47	0.45	0.65	2.71	2.24	3.24	2.44	NFIX	chr19	protein_coding	nuclear factor I/X (CCAAT-binding transcription factor)
ENSG00000172322.13	18.88	25.61	16.4	24.56	0.1	0.19	0.06	0.12	CLEC12A	chr12	protein_coding	C-type lectin domain family 12, member A
ENSG00000244720.1	0.83	1.29	0.17	1.08	0.24	0.33	0.57	0.33	RP11-402J7.2	chr3	processed_pseudogene	--
ENSG00000223598.1	0.04	0.05	0.0	0.03	0.0	0.0	0.02	0.0	RP1-292B18.4	chr6	antisense	--
ENSG00000020633.18	168.2	155.95	34.21	131.92	5.39	4.69	5.38	4.55	RUNX3	chr1	protein_coding	runt-related transcription factor 3
ENSG00000174837.14	8.67	7.49	4.22	7.54	0.27	0.34	0.26	0.27	ADGRE1	chr19	protein_coding	adhesion G protein-coupled receptor E1
ENSG00000105248.15	15.83	25.38	16.73	19.52	22.49	22.52	20.74	21.15	CCDC94	chr19	protein_coding	coiled-coil domain containing 94
ENSG00000206557.5	0.01	0.03	0.08	0.01	0.84	0.9	0.91	1.11	TRIM71	chr3	protein_coding	tripartite motif containing 71, E3 ubiquitin protein ligase
ENSG00000185829.15	3.97	2.08	0.57	4.48	2.66	2.75	2.82	2.54	ARL17A	chr17	protein_coding	ADP-ribosylation factor-like 17A
ENSG00000155287.10	44.92	54.11	49.19	39.12	14.3	13.25	13.41	13.61	SLC25A28	chr10	protein_coding	solute carrier family 25 (mitochondrial iron transporter), member 28
ENSG00000201077.1	0.34	0.0	0.0	0.26	0.0	0.0	0.2	0.0	RNU6-188P	chr15	snRNA	RNA, U6 small nuclear 188, pseudogene
ENSG00000261618.1	0.06	0.0	0.0	0.03	0.0	0.0	0.0	0.0	RP11-79H23.3	chr8	lincRNA	--
ENSG00000279700.1	2.09	4.48	2.74	0.75	0.08	0.1	0.08	0.13	RP13-554M15.2	chr12	TEC	--
ENSG00000207067.1	13.46	3.51	4.02	6.83	2.19	1.49	1.42	1.3	SNORA72	chr8	snoRNA	small nucleolar RNA, H/ACA box 72
ENSG00000244534.3	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	RN7SL211P	chr2	misc_RNA	RNA, 7SL, cytoplasmic 211, pseudogene
ENSG00000270882.2	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	HIST2H4A	chr1	protein_coding	histone cluster 2, H4a
ENSG00000261433.1	0.47	0.5	0.15	0.4	0.11	0.04	0.08	0.05	CTC-297N7.1	chr17	lincRNA	--
ENSG00000232085.1	0.0	0.0	0.0	0.0	0.06	0.0	0.06	0.08	RP11-261C10.4	chr1	antisense	--
ENSG00000257653.1	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.04	RP11-579D7.2	chr12	antisense	--
ENSG00000280400.1	0.0	0.0	0.0	0.0	0.0	0.08	0.04	0.0	RP11-20G6.1	chr16	TEC	--
