Gene	CTL_7	CTL_9	SLE_13	SLE_14	sh7278_1	sh7278_2	shNC_1	shNC_2	Symbol	Chr	GeneType	Description
ENSG00000117399.13	27	28	131	767	7699	7143	7278	5321	CDC20	chr1	protein_coding	cell division cycle 20
ENSG00000159337.6	0	0	0	0	0	3	2	0	PLA2G4D	chr15	protein_coding	phospholipase A2, group IVD (cytosolic)
ENSG00000248256.1	0	0	0	0	1	1	1	1	OCIAD1-AS1	chr4	antisense	OCIAD1 antisense RNA 1
ENSG00000154721.14	15	9	9	2	21	24	17	23	JAM2	chr21	protein_coding	junctional adhesion molecule 2
ENSG00000281629.1	0	0	0	1	0	0	0	0	Metazoa_SRP	chr22	misc_RNA	--
ENSG00000279236.1	3	4	8	22	2	2	3	0	RP11-120K19.3	chr18	TEC	--
ENSG00000157306.14	479	562	233	444	507	457	501	368	RP11-66N24.4	chr14	processed_transcript	--
ENSG00000067334.13	1076	749	575	1474	2608	3840	2740	2665	DNTTIP2	chr1	protein_coding	deoxynucleotidyltransferase, terminal, interacting protein 2
ENSG00000265206.3	1272	1848	2236	1213	2207	2361	2430	1386	RP5-1171I10.5	chr17	antisense	--
ENSG00000233540.1	0	0	1	1	2	1	1	1	DNM3-IT1	chr1	sense_intronic	DNM3 intronic transcript 1
ENSG00000137944.16	673	371	335	893	1462	1786	1623	1242	CCBL2	chr1	protein_coding	cysteine conjugate-beta lyase 2
ENSG00000173678.14	0	1	0	0	0	0	0	0	SPDYE2B	chr7	protein_coding	speedy/RINGO cell cycle regulator family member E2B
ENSG00000124143.10	0	0	0	1	4	8	14	6	ARHGAP40	chr20	protein_coding	Rho GTPase activating protein 40
ENSG00000271601.3	1282	819	573	1150	3087	3151	3417	2312	LIX1L	chr1	protein_coding	Lix1 homolog (chicken) like
ENSG00000279745.1	1	5	3	5	2	4	1	1	AL365202.1	chr9	protein_coding	--
ENSG00000183148.6	0	1	0	2	16	17	25	16	ANKRD20A2	chr9	protein_coding	ankyrin repeat domain 20 family, member A2
ENSG00000252908.1	0	1	11	2	0	0	0	0	RNU6-1003P	chr5	snRNA	RNA, U6 small nuclear 1003, pseudogene
ENSG00000241947.1	1	0	0	1	0	0	1	1	HNRNPA1P24	chr3	processed_pseudogene	heterogeneous nuclear ribonucleoprotein A1 pseudogene 24
ENSG00000167969.12	547	656	561	714	65	50	53	34	ECI1	chr16	protein_coding	enoyl-CoA delta isomerase 1
ENSG00000148737.15	381	149	203	578	455	469	587	367	TCF7L2	chr10	protein_coding	transcription factor 7-like 2 (T-cell specific, HMG-box)
ENSG00000072786.12	6533	6217	6516	8921	1180	1068	1212	811	STK10	chr5	protein_coding	serine/threonine kinase 10
ENSG00000263826.1	3	2	2	9	34	28	22	18	RP11-573D15.9	chr3	antisense	--
ENSG00000237389.1	1	0	0	1	0	0	0	0	RP11-402L1.4	chr10	lincRNA	--
ENSG00000234141.1	4	1	1	6	2	9	5	2	AC009473.1	chr7	antisense	--
ENSG00000230219.3	0	2	0	0	0	0	0	0	FAM92A1P2	chr4	transcribed_processed_pseudogene	family with sequence similarity 92, member A1 pseudogene 2
ENSG00000231556.1	0	0	0	0	1	0	0	1	RSL24D1P3	chr7	processed_pseudogene	ribosomal L24 domain containing 1 pseudogene 3
ENSG00000264028.2	1	1	2	2	0	1	0	1	RN7SL744P	chr12	misc_RNA	RNA, 7SL, cytoplasmic 744, pseudogene
ENSG00000258737.2	0	1	0	0	0	0	0	0	SUB1P2	chr14	processed_pseudogene	SUB1 pseudogene 2
ENSG00000236743.1	0	0	0	0	1	3	2	0	RP5-857K21.15	chr1	lincRNA	--
ENSG00000177971.8	1180	953	390	994	4914	4867	4024	3348	IMP3	chr15	protein_coding	IMP3, U3 small nucleolar ribonucleoprotein
ENSG00000250017.1	1	12	7	7	0	1	0	0	RP11-484L7.2	chr5	processed_pseudogene	--
ENSG00000211632.3	3	3	6	6	0	0	0	0	IGKV3D-11	chr2	IG_V_gene	immunoglobulin kappa variable 3D-11
ENSG00000086189.9	325	124	109	449	2267	2843	2319	1748	DIMT1	chr5	protein_coding	DIM1 dimethyladenosine transferase 1 homolog (S. cerevisiae)
ENSG00000116039.11	0	0	0	0	1	2	0	0	ATP6V1B1	chr2	protein_coding	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1
ENSG00000179195.15	1046	426	201	1120	7450	9440	8986	6408	ZNF664	chr12	protein_coding	zinc finger protein 664
ENSG00000259692.5	4	4	0	8	11	14	15	10	RP11-499F3.2	chr15	lincRNA	--
ENSG00000100987.14	0	0	0	0	5	9	10	10	VSX1	chr20	protein_coding	visual system homeobox 1
ENSG00000258128.2	1	1	1	0	0	1	0	0	MKRN9P	chr12	transcribed_processed_pseudogene	makorin ring finger protein 9, pseudogene
ENSG00000262500.1	0	0	0	0	3	2	1	5	RP11-259G18.2	chr17	processed_pseudogene	--
ENSG00000217512.1	1	0	1	5	2	2	2	1	RP11-477E3.2	chr6	processed_pseudogene	--
ENSG00000256164.1	5	5	1	3	1	1	1	0	CCND2-AS1	chr12	antisense	CCND2 antisense RNA 1
ENSG00000262619.1	0	1	4	4	13	12	16	13	LINC00621	chr13	lincRNA	long intergenic non-protein coding RNA 621
ENSG00000250550.3	0	0	1	0	0	0	0	0	PPBPP1	chr4	transcribed_unprocessed_pseudogene	pro-platelet basic protein pseudogene 1
ENSG00000136689.18	2453	1970	2798	5870	0	0	0	0	IL1RN	chr2	protein_coding	interleukin 1 receptor antagonist
ENSG00000114770.16	506	456	295	665	1980	2140	2019	1413	ABCC5	chr3	protein_coding	ATP-binding cassette, sub-family C (CFTR/MRP), member 5
ENSG00000197826.11	0	0	1	1	0	0	0	0	C4orf22	chr4	protein_coding	chromosome 4 open reading frame 22
ENSG00000132182.11	4691	3105	1049	6615	20905	17217	22516	13877	NUP210	chr3	protein_coding	nucleoporin 210kDa
ENSG00000225533.1	0	0	0	0	0	1	3	1	PAWRP1	chr10	processed_pseudogene	PRKC, apoptosis, WT1, regulator pseudogene 1
ENSG00000154265.15	554	289	132	348	189	241	225	136	ABCA5	chr17	protein_coding	ATP-binding cassette, sub-family A (ABC1), member 5
ENSG00000133619.17	192	196	103	198	1114	992	1029	760	KRBA1	chr7	protein_coding	KRAB-A domain containing 1
ENSG00000279170.1	4	5	3	2	5	7	9	3	RP1-199J3.6	chr6	TEC	--
ENSG00000261386.2	5	17	6	6	9	8	10	5	CTD-2012K14.6	chr16	lincRNA	--
ENSG00000196712.16	509	232	241	909	2559	2750	3351	2095	NF1	chr17	protein_coding	neurofibromin 1
ENSG00000163864.14	31	17	21	22	0	0	0	1	NMNAT3	chr3	protein_coding	nicotinamide nucleotide adenylyltransferase 3
ENSG00000211846.1	0	1	0	0	0	0	0	0	TRAJ43	chr14	TR_J_gene	T cell receptor alpha joining 43
ENSG00000250366.2	1	3	5	2	0	0	0	0	TUNAR	chr14	lincRNA	TCL1 upstream neural differentiation-associated RNA
ENSG00000188280.11	0	0	0	0	0	0	0	2	FAM230A	chr22	antisense	family with sequence similarity 230, member A
ENSG00000201367.1	0	0	0	0	0	1	0	1	RNU6-522P	chr6	snRNA	RNA, U6 small nuclear 522, pseudogene
ENSG00000145365.10	260	83	91	762	1349	1867	1572	1248	TIFA	chr4	protein_coding	TRAF-interacting protein with forkhead-associated domain
ENSG00000188613.6	4	8	9	10	200	197	189	139	NANOS1	chr10	protein_coding	nanos homolog 1 (Drosophila)
ENSG00000105426.14	244	230	25	46	1818	1483	1754	1096	PTPRS	chr19	protein_coding	protein tyrosine phosphatase, receptor type, S
ENSG00000237341.1	3	1	0	0	2	1	1	1	SYP-AS1	chrX	antisense	SYP antisense RNA 1
ENSG00000246250.2	2	0	0	0	3	3	2	2	RP11-613D13.5	chr11	antisense	--
ENSG00000234255.8	0	0	0	0	2	0	0	0	AC012370.3	chr2	lincRNA	--
ENSG00000140451.12	54	37	30	187	704	603	578	420	PIF1	chr15	protein_coding	PIF1 5'-to-3' DNA helicase
ENSG00000259970.1	0	0	1	0	0	0	0	0	AC099668.5	chr3	processed_transcript	--
ENSG00000132485.12	2002	903	627	2242	4891	7202	5369	4707	ZRANB2	chr1	protein_coding	zinc finger, RAN-binding domain containing 2
ENSG00000136448.11	2406	2288	1273	2905	7455	7146	7634	5401	NMT1	chr17	protein_coding	N-myristoyltransferase 1
ENSG00000148343.18	835	779	337	647	1322	1281	1108	884	FAM73B	chr9	protein_coding	family with sequence similarity 73, member B
ENSG00000232653.8	933	114	96	569	127	156	127	82	GOLGA8N	chr15	protein_coding	golgin A8 family, member N
ENSG00000228573.1	3	0	0	0	1	0	0	0	RP11-279N8.1	chr13	lincRNA	--
ENSG00000264254.1	3	3	0	3	0	3	2	1	CTD-3096M3.1	chr18	lincRNA	--
ENSG00000207773.1	0	1	1	1	0	0	0	0	MIR642A	chr19	miRNA	microRNA 642a
ENSG00000163735.6	30	2	1	9	0	0	0	0	CXCL5	chr4	protein_coding	chemokine (C-X-C motif) ligand 5
ENSG00000260671.2	3	6	2	10	1	2	2	1	RP11-278A23.2	chr16	sense_intronic	--
ENSG00000180644.6	16297	11016	1081	16136	181	131	176	124	PRF1	chr10	protein_coding	perforin 1 (pore forming protein)
ENSG00000245275.7	5	6	2	11	21	14	19	15	SAP30L-AS1	chr5	antisense	SAP30L antisense RNA 1 (head to head)
ENSG00000245293.2	0	1	0	0	2	3	7	4	RP11-286E11.1	chr4	antisense	--
ENSG00000224525.2	0	1	0	1	0	0	0	0	RP11-561I11.3	chr1	antisense	--
ENSG00000076003.4	418	198	250	2075	11813	14730	11667	9937	MCM6	chr2	protein_coding	minichromosome maintenance complex component 6
ENSG00000213131.3	0	0	0	0	8	12	7	7	YWHAZP4	chr6	processed_pseudogene	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta pseudogene 4
ENSG00000224659.2	0	0	0	0	0	0	1	2	GAGE12J	chrX	protein_coding	G antigen 12J
ENSG00000244716.3	18	20	9	15	13	17	5	5	RP11-20O24.4	chr1	processed_pseudogene	--
ENSG00000279551.1	0	0	0	0	3	1	0	0	RP11-588G21.1	chr12	TEC	--
ENSG00000169764.14	1995	1295	1048	3045	2296	3415	2413	2113	UGP2	chr2	protein_coding	UDP-glucose pyrophosphorylase 2
ENSG00000244039.1	1	0	0	0	0	0	0	0	RP11-379K17.2	chr3	processed_pseudogene	--
ENSG00000257221.1	9	12	11	7	10	14	8	11	RP11-689B22.2	chr12	antisense	--
ENSG00000259955.1	0	0	0	0	2	6	3	1	CTD-2547G23.2	chr16	antisense	--
ENSG00000221930.6	0	0	0	1	0	3	3	4	FAM45B	chrX	transcribed_processed_pseudogene	family with sequence similarity 45, member B (pseudogene)
ENSG00000200259.1	42	47	16	32	12	8	9	6	SNORD35A	chr19	snoRNA	small nucleolar RNA, C/D box 35A
ENSG00000267206.5	0	0	0	1	0	0	0	0	LCN6	chr9	protein_coding	lipocalin 6
ENSG00000182477.5	0	0	0	0	1	0	0	0	OR2B8P	chr6	unprocessed_pseudogene	olfactory receptor, family 2, subfamily B, member 8 pseudogene
ENSG00000259782.2	6	29	17	4	5	4	1	3	CTD-2270L9.2	chr16	sense_intronic	--
ENSG00000219926.10	0	0	1	0	0	0	0	0	RP11-394A14.2	chr13	lincRNA	--
ENSG00000196535.14	1897	2173	1611	2199	5092	4376	5427	3364	MYO18A	chr17	protein_coding	myosin XVIIIA
ENSG00000210194.1	18	27	24	13	4	5	7	2	MT-TE	chrM	Mt_tRNA	mitochondrially encoded tRNA glutamic acid
ENSG00000253463.1	2	1	0	4	0	5	3	5	HMGB1P19	chr8	processed_pseudogene	high mobility group box 1 pseudogene 19
ENSG00000259326.1	3	0	2	4	16	25	17	13	RP11-102L12.2	chr15	antisense	--
ENSG00000081041.8	919	538	180	963	0	0	0	0	CXCL2	chr4	protein_coding	chemokine (C-X-C motif) ligand 2
ENSG00000067955.13	1722	623	709	2620	5031	6381	5639	4193	CBFB	chr16	protein_coding	core-binding factor, beta subunit
ENSG00000216901.1	0	4	1	2	4	5	7	3	AL022393.7	chr6	unprocessed_pseudogene	--
ENSG00000224818.1	1	2	1	1	10	5	5	10	RP11-134G8.10	chr1	3prime_overlapping_ncrna	--
ENSG00000173207.12	218	151	132	719	5764	6215	5452	4418	CKS1B	chr1	protein_coding	CDC28 protein kinase regulatory subunit 1B
ENSG00000264272.1	0	3	0	0	2	0	1	4	CTD-2514K5.4	chr17	antisense	--
ENSG00000201151.1	1	2	0	1	1	0	1	0	SNORD56	chr20	snoRNA	small nucleolar RNA, C/D box 56
ENSG00000242931.1	0	0	1	1	1	4	2	0	RPL7P49	chr17	processed_pseudogene	ribosomal protein L7 pseudogene 49
ENSG00000269583.1	0	0	0	0	39	21	28	20	L34079.4	chr19	antisense	--
ENSG00000150433.9	241	216	88	410	891	970	920	664	TMEM218	chr11	protein_coding	transmembrane protein 218
ENSG00000129173.12	5	2	21	260	1311	1516	1518	1051	E2F8	chr11	protein_coding	E2F transcription factor 8
ENSG00000232385.2	0	2	0	0	1	2	0	0	RPS3AP25	chr7	processed_pseudogene	ribosomal protein S3a pseudogene 25
ENSG00000213171.2	5	6	1	1	13	11	14	7	LINGO4	chr1	protein_coding	leucine rich repeat and Ig domain containing 4
ENSG00000272691.1	2	0	0	0	0	1	0	0	RP11-290M5.4	chr1	lincRNA	--
ENSG00000140983.13	3235	3703	2277	3037	4069	3764	3674	2594	RHOT2	chr16	protein_coding	ras homolog family member T2
ENSG00000238251.2	1	2	5	3	3	1	1	1	RP11-172F4.2	chr9	processed_pseudogene	--
ENSG00000230280.2	0	0	0	0	0	0	1	1	HNRNPA1P59	chr1	processed_pseudogene	heterogeneous nuclear ribonucleoprotein A1 pseudogene 59
ENSG00000134627.11	125	39	63	294	35	40	78	29	PIWIL4	chr11	protein_coding	piwi-like RNA-mediated gene silencing 4
ENSG00000027644.4	4	2	2	4	1	0	3	0	INSRR	chr1	protein_coding	insulin receptor-related receptor
ENSG00000065000.15	2219	1677	1024	2885	6927	6415	7350	4747	AP3D1	chr19	protein_coding	adaptor-related protein complex 3, delta 1 subunit
ENSG00000188459.4	3	0	0	2	11	2	8	6	WASF4P	chrX	processed_pseudogene	WAS protein family, member 4, pseudogene
ENSG00000213420.7	57	38	38	21	515	538	550	354	GPC2	chr7	protein_coding	glypican 2
ENSG00000110900.14	0	0	0	1	0	6	3	0	TSPAN11	chr12	protein_coding	tetraspanin 11
ENSG00000151575.14	26	2	6	30	285	329	292	244	TEX9	chr15	protein_coding	testis expressed 9
ENSG00000280416.1	3	4	0	0	14	9	7	11	RP11-361L15.3	chr16	TEC	--
ENSG00000272070.1	1	4	0	2	1	8	3	3	AC005618.6	chr5	lincRNA	--
ENSG00000233424.2	0	0	0	1	0	0	0	0	RP11-175I6.5	chr9	lincRNA	--
ENSG00000122643.18	863	450	521	2173	927	1304	999	827	NT5C3A	chr7	protein_coding	5'-nucleotidase, cytosolic IIIA
ENSG00000134333.13	6162	3105	6481	17551	37732	40746	35866	28534	LDHA	chr11	protein_coding	lactate dehydrogenase A
ENSG00000274719.1	0	1	3	0	24	41	29	20	RP11-86K22.2	chr15	sense_intronic	--
ENSG00000124181.14	2063	2153	498	2557	8781	8097	9018	6073	PLCG1	chr20	protein_coding	phospholipase C, gamma 1
ENSG00000162804.13	162	77	31	125	14	20	16	4	SNED1	chr2	protein_coding	sushi, nidogen and EGF-like domains 1
ENSG00000211694.2	54	8	2	231	0	0	0	0	TRGV10	chr7	TR_V_gene	T cell receptor gamma variable 10 (non-functional)
ENSG00000179066.7	1	9	4	1	1	1	0	0	CTD-2527I21.15	chr19	lincRNA	--
ENSG00000187033.9	0	1	0	1	0	0	0	0	SAMD7	chr3	protein_coding	sterile alpha motif domain containing 7
ENSG00000238001.2	0	0	0	0	1	0	0	0	SNRPCP1	chr9	processed_pseudogene	small nuclear ribonucleoprotein polypeptide C pseudogene 1
ENSG00000182150.15	32	5	2	54	266	364	396	313	ERCC6L2	chr9	protein_coding	excision repair cross-complementation group 6-like 2
ENSG00000196954.12	2977	2449	4630	6684	28	20	8	16	CASP4	chr11	protein_coding	caspase 4, apoptosis-related cysteine peptidase
ENSG00000151812.14	0	0	0	0	2	1	0	1	SLC35F4	chr14	protein_coding	solute carrier family 35, member F4
ENSG00000280152.1	0	7	8	3	0	0	0	0	RP11-331F4.5	chr16	TEC	--
ENSG00000151694.12	965	1139	2356	1789	1092	1515	1370	1011	ADAM17	chr2	protein_coding	ADAM metallopeptidase domain 17
ENSG00000168374.10	1126	501	1106	2585	3658	3737	3657	2650	ARF4	chr3	protein_coding	ADP-ribosylation factor 4
ENSG00000237549.1	0	0	0	0	0	0	0	1	AC092570.3	chr2	processed_pseudogene	--
ENSG00000162244.10	31941	45176	19322	27502	64983	65105	55691	46453	RPL29	chr3	protein_coding	ribosomal protein L29
ENSG00000145384.3	0	0	26	6	0	0	0	0	FABP2	chr4	protein_coding	fatty acid binding protein 2, intestinal
ENSG00000250098.1	1	4	2	1	3	1	0	0	RP11-22A3.1	chr4	lincRNA	--
ENSG00000272716.1	11	26	30	33	32	31	25	20	RP11-563N4.1	chr2	lincRNA	--
ENSG00000278156.1	15	24	8	13	33	23	23	20	TSC22D1-AS1	chr13	antisense	TSC22D1 antisense RNA 1
ENSG00000145192.12	0	0	0	0	13	15	18	9	AHSG	chr3	protein_coding	alpha-2-HS-glycoprotein
ENSG00000183260.6	1	1	7	0	100	75	80	52	ABHD16B	chr20	protein_coding	abhydrolase domain containing 16B
ENSG00000259116.1	0	0	0	0	0	1	2	1	RP11-973N13.4	chr14	antisense	--
ENSG00000204590.12	933	997	600	1432	10150	9891	9750	7061	GNL1	chr6	protein_coding	guanine nucleotide binding protein-like 1
ENSG00000112599.8	24	19	17	28	27	35	29	24	GUCA1B	chr6	protein_coding	guanylate cyclase activator 1B (retina)
ENSG00000182985.16	53	27	12	80	483	589	575	404	CADM1	chr11	protein_coding	cell adhesion molecule 1
ENSG00000204779.2	0	2	1	3	8	21	10	9	FOXD4L5	chr9	protein_coding	forkhead box D4-like 5
ENSG00000101265.15	2637	1926	6855	6050	1768	2078	1890	1390	RASSF2	chr20	protein_coding	Ras association (RalGDS/AF-6) domain family member 2
ENSG00000255851.2	1	3	2	0	0	0	0	0	Metazoa_SRP	chr17	misc_RNA	--
ENSG00000166986.12	2108	1803	1890	2976	10560	10301	11755	8389	MARS	chr12	protein_coding	methionyl-tRNA synthetase
ENSG00000183298.5	3	7	2	7	1	4	5	8	RP11-556K13.1	chr1	processed_pseudogene	--
ENSG00000185985.8	0	0	0	0	0	0	0	1	SLITRK2	chrX	protein_coding	SLIT and NTRK-like family, member 2
ENSG00000277938.1	49	61	57	33	31	36	39	19	RP5-965G21.3	chr20	lincRNA	--
ENSG00000278419.1	0	0	0	0	2	5	0	1	RP11-298E9.7	chr10	antisense	--
ENSG00000265043.1	0	0	1	1	2	2	2	2	RP11-728E14.3	chr17	lincRNA	--
ENSG00000183091.19	47	29	5	16	4	6	3	2	NEB	chr2	protein_coding	nebulin
ENSG00000163520.13	81	39	10	10	2459	2160	2290	1451	FBLN2	chr3	protein_coding	fibulin 2
ENSG00000131061.13	185	191	228	226	242	238	267	159	ZNF341	chr20	protein_coding	zinc finger protein 341
ENSG00000119686.9	212	209	137	824	88	106	112	72	FLVCR2	chr14	protein_coding	feline leukemia virus subgroup C cellular receptor family, member 2
ENSG00000090238.11	4602	6789	18205	6387	29	17	32	16	YPEL3	chr16	protein_coding	yippee-like 3 (Drosophila)
ENSG00000265321.1	0	0	1	0	2	2	1	1	MIR4263	chr2	miRNA	microRNA 4263
ENSG00000160633.12	1377	1174	971	2064	8967	8921	8466	5930	SAFB	chr19	protein_coding	scaffold attachment factor B
ENSG00000183760.10	3	3	2	1	0	1	0	0	PAPL	chr19	protein_coding	--
ENSG00000121774.17	2969	1643	1288	5284	9348	10485	10012	7500	KHDRBS1	chr1	protein_coding	KH domain containing, RNA binding, signal transduction associated 1
ENSG00000279372.1	1	1	1	0	5	3	1	2	RP11-1182P23.5	chr17	TEC	--
ENSG00000259924.1	10	4	3	31	1	0	2	3	RP11-16E23.4	chr15	processed_pseudogene	--
ENSG00000188897.8	81	76	1974	284	1	5	0	0	CTD-3088G3.8	chr16	protein_coding	--
ENSG00000274967.1	0	0	1	0	0	1	0	0	Y_RNA	chr3	misc_RNA	--
ENSG00000226330.1	0	0	0	0	0	0	1	0	RP11-739N20.2	chr1	antisense	--
ENSG00000181929.11	882	738	901	1662	3639	3837	3272	2720	PRKAG1	chr12	protein_coding	protein kinase, AMP-activated, gamma 1 non-catalytic subunit
ENSG00000275764.1	442	276	189	441	239	333	354	209	RP11-582E3.6	chr12	lincRNA	--
ENSG00000236449.1	0	0	2	0	0	0	0	1	AC018890.6	chr2	antisense	--
ENSG00000184887.13	1051	776	381	973	4027	3951	3864	2883	BTBD6	chr14	protein_coding	BTB (POZ) domain containing 6
ENSG00000272247.1	7	10	5	2	6	4	1	3	RP11-379F4.9	chr3	antisense	--
ENSG00000174332.5	2	3	0	13	2	2	1	0	GLIS1	chr1	protein_coding	GLIS family zinc finger 1
ENSG00000080608.9	315	273	106	512	2431	3619	2615	2310	KIAA0020	chr9	protein_coding	KIAA0020
ENSG00000204511.2	0	1	0	0	2	0	0	0	MCCD1	chr6	protein_coding	mitochondrial coiled-coil domain 1
ENSG00000281319.1	0	0	0	1	1	0	1	1	AL136115.1	chr1	miRNA	--
ENSG00000178078.11	13	30	12	35	97	77	77	30	STAP2	chr19	protein_coding	signal transducing adaptor family member 2
ENSG00000139053.2	3	4	20	27	1	2	0	0	PDE6H	chr12	protein_coding	phosphodiesterase 6H, cGMP-specific, cone, gamma
ENSG00000275929.1	0	0	0	0	0	1	1	0	AC068831.17	chr15	unprocessed_pseudogene	--
ENSG00000249908.2	1	0	0	0	0	2	2	3	BRD9P2	chr5	unprocessed_pseudogene	bromodomain containing 9 pseudogene 2
ENSG00000134107.4	3652	1544	611	6120	116	128	128	71	BHLHE40	chr3	protein_coding	basic helix-loop-helix family, member e40
ENSG00000280228.1	36	32	2	26	1	1	1	0	RP11-67L14.1	chr2	TEC	--
ENSG00000226833.5	8	13	27	22	2	4	4	1	AC097724.3	chr2	antisense	--
ENSG00000229944.3	0	0	0	0	2	5	2	4	EIF4EP2	chr17	processed_pseudogene	eukaryotic translation initiation factor 4E pseudogene 2
ENSG00000179546.4	0	1	2	0	3	3	1	1	HTR1D	chr1	protein_coding	5-hydroxytryptamine (serotonin) receptor 1D, G protein-coupled
ENSG00000267387.1	3	3	2	2	48	41	25	18	CTD-2240E14.4	chr19	antisense	--
ENSG00000158683.7	7	6	12	4	2	2	4	0	PKD1L1	chr7	protein_coding	polycystic kidney disease 1 like 1
ENSG00000160563.13	426	352	251	677	2013	2029	2148	1327	MED27	chr9	protein_coding	mediator complex subunit 27
ENSG00000237015.1	0	3	1	0	5	9	3	4	CTA-984G1.5	chr22	antisense	--
ENSG00000249751.3	0	1	0	0	0	0	0	0	ECSCR	chr5	protein_coding	endothelial cell surface expressed chemotaxis and apoptosis regulator
ENSG00000238097.1	0	2	4	1	0	0	0	0	RP11-513G11.3	chr3	lincRNA	--
ENSG00000279791.1	5	6	0	1	9	11	10	8	RP11-499E14.1	chr2	TEC	--
ENSG00000175567.8	9339	9001	4936	10131	4148	3330	4131	2654	UCP2	chr11	protein_coding	uncoupling protein 2 (mitochondrial, proton carrier)
ENSG00000267314.1	148	220	61	114	57	76	64	57	AC104532.2	chr19	protein_coding	--
ENSG00000213722.8	415	614	1166	611	1807	1661	1976	1235	DDAH2	chr6	protein_coding	dimethylarginine dimethylaminohydrolase 2
ENSG00000264544.2	1	4	0	0	0	2	1	0	AL589988.1	chr10	miRNA	--
ENSG00000235111.1	49	87	38	56	1	1	1	0	RP1-29C18.8	chr22	sense_intronic	--
ENSG00000182667.14	6	0	0	0	0	0	0	0	NTM	chr11	protein_coding	neurotrimin
ENSG00000258761.1	0	0	0	0	4	4	1	0	RP11-24J19.1	chr15	antisense	--
ENSG00000101194.17	340	429	216	411	45	27	29	26	SLC17A9	chr20	protein_coding	solute carrier family 17 (vesicular nucleotide transporter), member 9
ENSG00000255468.6	17	15	6	8	261	263	299	163	RP11-867G23.8	chr11	antisense	--
ENSG00000113328.18	1391	494	385	2089	2520	3474	2708	2253	CCNG1	chr5	protein_coding	cyclin G1
ENSG00000236528.1	1	1	9	3	13	7	11	5	RP1-125I3.2	chr1	antisense	--
ENSG00000154511.11	213	98	79	299	338	435	322	284	FAM69A	chr1	protein_coding	family with sequence similarity 69, member A
ENSG00000108433.15	293	166	134	561	2089	2178	2038	1656	GOSR2	chr17	protein_coding	golgi SNAP receptor complex member 2
ENSG00000258845.1	0	1	0	0	0	0	0	0	RP11-945F5.1	chr14	lincRNA	--
ENSG00000103647.12	59	40	62	87	0	1	0	0	CORO2B	chr15	protein_coding	coronin, actin binding protein, 2B
ENSG00000210127.1	15	27	21	18	64	47	81	33	MT-TA	chrM	Mt_tRNA	mitochondrially encoded tRNA alanine
ENSG00000213939.4	0	0	0	0	0	0	2	0	RP11-314A20.1	chr17	processed_pseudogene	--
ENSG00000251359.4	0	0	0	1	0	0	1	2	WWC2-AS2	chr4	lincRNA	WWC2 antisense RNA 2
ENSG00000263628.1	1	3	3	2	0	0	0	0	MIR3155A	chr10	miRNA	microRNA 3155a
ENSG00000206712.1	0	0	0	0	0	0	2	1	RNU6-26P	chr3	snRNA	RNA, U6 small nuclear 26, pseudogene
ENSG00000264773.1	8	5	1	11	0	1	0	0	MIR4420	chr1	miRNA	microRNA 4420
ENSG00000154856.12	39	30	48	28	0	0	1	0	APCDD1	chr18	protein_coding	adenomatosis polyposis coli down-regulated 1
ENSG00000202297.1	0	0	0	0	0	0	1	0	RNY3P12	chr10	misc_RNA	RNA, Ro-associated Y3 pseudogene 12
ENSG00000274330.1	1	0	1	1	2	3	3	1	RP11-486O13.5	chr14	unprocessed_pseudogene	--
ENSG00000281195.1	15	15	6	18	24	35	17	17	ZNF638-IT1	chr2	processed_transcript	ZNF638 intronic transcript 1
ENSG00000270926.1	0	0	0	0	0	0	1	0	RP11-551L14.7	chr12	unprocessed_pseudogene	--
ENSG00000254477.1	4	9	15	10	2	4	1	1	AP000640.10	chr11	antisense	--
ENSG00000234695.1	2	2	1	0	0	0	0	0	AC002076.10	chr7	antisense	--
ENSG00000125864.11	98	45	6	108	29	31	34	29	BFSP1	chr20	protein_coding	beaded filament structural protein 1, filensin
ENSG00000254813.5	0	3	1	1	0	0	0	0	RP11-252C15.1	chr8	lincRNA	--
ENSG00000196455.7	347	132	144	543	1479	1769	1750	1262	PIK3R4	chr3	protein_coding	phosphoinositide-3-kinase, regulatory subunit 4
ENSG00000253825.1	0	0	0	0	1	3	2	0	RP11-96A1.5	chr4	lincRNA	--
ENSG00000205730.6	207	135	155	428	1	0	2	2	ITPRIPL2	chr16	protein_coding	inositol 1,4,5-trisphosphate receptor interacting protein-like 2
ENSG00000231272.1	0	0	0	0	0	0	1	0	RP4-799P18.4	chr1	sense_intronic	--
ENSG00000167658.15	57548	49177	24108	65356	125922	110640	123156	86211	EEF2	chr19	protein_coding	eukaryotic translation elongation factor 2
